REG,PRV,MUN,HSN,B1,B2,B3,B4,B5,B6,B7,B8,D1,H1,H2,H3A,H3B,H3C,H3D,H3E,H3F,H4,H5,H6,H7,H8,H9,H10,H11A,H11B,H11C,H11D,H13,H14_PRVMUN,H14_RECODE,H15A,H15B,H15C,H15D,H15E,H15F,H15G,H15H,H15I,H15J,H15K,H15L,H15M,H15N,H15O,H15P,H15Q,H15R,H15S,H16A,H16B,H16C,H16D,H17A,H17B,H17C,H17D,H17E,H17F,H17G,H17H,HHWGT
13,803,00,000026,4,6,1,01,1,1,1,10,06,5, , , , , , , ,7,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0005.706877454
13,803,00,000027,4,6,1,01,1,1,1,10,10,5, , , , , , , ,7,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,0005.706877454
13,803,00,000028,4,6,1,01,1,1,1,10,06,5, , , , , , , ,7,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,0005.706877454
13,803,00,000029,4,6,1,01,1,1,1,10,06,5, , , , , , , ,7,1,01,1,3,13,01,2,2,2,2,226,7602,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.706877454
13,803,00,000030,1,2,1,01,1,1,1,01,10,1,1, , , , , , , ,1,01,1,3,01,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0005.353738659
13,803,00,000031,1,2,1,01,1,1,1,10,04,1,1, , , , , , , ,1,01,1,1,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0005.353738659
13,803,00,000032,1,1,1,01,1,1,1,10,01,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0005.353738659
13,803,00,000033,1,1,1,01,1,1,1,10,06,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0005.353738659
13,803,00,000034,1,1,1,01,1,1,1,10,08,5, , , , , , , ,6,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.706877454
13,803,00,000035,1,1,1,01,1,1,1,10,04,5, , , , , , , ,6,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0005.706877454
13,803,00,000036,1,2,1,01,1,1,1,10,06,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0005.353738659
13,803,00,000037,1,2,1,01,1,1,1,10,06,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,0005.353738659
13,803,00,000038,1,2,1,01,1,1,1,10,04,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0005.353738659
13,803,00,000039,1,2,1,01,1,1,1,10,06,1,1, , , , , , , ,1,01,1,3,13,01,1,2,2,2,226,7602,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0005.353738659
13,803,00,000040,3,2,1,01,1,1,1,10,06,5, , , , , , , ,9,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,0005.706877454
13,803,00,000041,3,2,1,01,1,1,1,10,06,5, , , , , , , ,9,1,02,1,2,01,01,2,2,2,2,226,7602,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,0005.706877454
13,803,00,000042,3,2,1,01,1,1,1,10,06,5, , , , , , , ,9,6,02,1,3,01,13,2,2,2,2,226,2106,3,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,0005.706877454
13,803,00,000043,3,2,1,01,1,1,1,10,06,5, , , , , , , ,9,6,02,1,3,01,01,2,2,2,2,226,7602,1,1,1,2,2,1,1,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,0005.706877454
13,803,00,000044,3,2,1,01,1,1,1,10,05,5, , , , , , , ,6,1,02,1,2,01,01,2,2,2,2,226,7602,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,0005.706877454
13,803,00,000045,2,2,1,01,2,1,1,10,09,1,1, , , , , , , ,1,01,1,3,13,01,1,1,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,0005.353738659
13,803,00,000046,2,2,1,01,2,1,1,10,06,5, , , , , , , ,9,1,02,1,3,13,01,1,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,0005.706877454
13,803,00,000047,1,2,1,01,2,1,1,10,06,5, , , , , , , ,9,1,01,1,1,01,13,2,2,2,2,226,7602,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,0005.706877454
13,803,00,000048,3,2,1,01,2,1,1,11,06,5, , , , , , , ,9,1,01,1,3,13,13,2,1,1,2,226,1299,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,0005.706877454
13,803,00,000049,3,2,1,01,2,1,1,11,06,5, , , , , , , ,9,1,02,1,1,13,01,1,2,2,2,226,7602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,0005.706877454
13,803,00,000050,3,2,1,01,2,1,1,10,06,5, , , , , , , ,6,1,01,1,2,13,01,2,2,2,2,226,7602,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.706877454
13,803,00,000051,3,2,1,01,2,1,1,10,06,5, , , , , , , ,6,1,01,1,2,01,01,2,2,2,2,226,7602,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0005.706877454
13,803,00,000052,1,2,1,01,2,1,1,10,07,1,1, , , , , , , ,1,01,1,3,13,01,1,1,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,0005.353738659
13,803,00,000053,1,2,1,01,1,1,1,10,09,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,2,2,2,2,0005.353738659
13,803,00,000054,1,2,1,01,1,1,1,10,09,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,0005.353738659
13,803,00,000055,1,2,1,01,1,1,2,08,05,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0005.353738659
13,803,00,000056,1,2,1,01,1,1,2,07,05,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,0005.353738659
13,803,00,000057,1,2,1,01,1,1,2,07,05,1,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,7602,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,0005.353738659
13,803,00,000058,6,5,1,01,1,1,1,08,11,5, , , , , , , ,9,1,01,1,1,01,01,2,2,2,2,226,7602,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0005.706877454
13,803,00,000059,1,2,1,01,1,1,1,11,07,5, , , , , , , ,9,1,01,1,3,01,01,2,2,2,2,226,7602,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0005.706877454
