REG,PRV,MUN,HSN,B1,B2,B3,B4,B5,B6,B7,B8,D1,H1,H2,H3A,H3B,H3C,H3D,H3E,H3F,H4,H5,H6,H7,H8,H9,H10,H11A,H11B,H11C,H11D,H13,H14_PRVMUN,H14_RECODE,H15A,H15B,H15C,H15D,H15E,H15F,H15G,H15H,H15I,H15J,H15K,H15L,H15M,H15N,H15O,H15P,H15Q,H15R,H15S,H16A,H16B,H16C,H16D,H17A,H17B,H17C,H17D,H17E,H17F,H17G,H17H,HHWGT
13,804,00,000046,1,2,1,01,2,1,1,10,03,1,5, , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7502,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0004.882368739
13,804,00,000047,1,2,1,01,1,1,1,07,05,1,1, , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7502,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0004.882368739
13,804,00,000048,1,2,1,01,1,1,1,07,03,1,1, , , , , , , ,3,02,1,3,13,01,2,2,2,2,226,7599,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,0004.882368739
13,804,00,000049,1,2,1,01,1,1,1,07,03,1,1, , , , , , , ,3,02,1,3,13,01,2,2,2,2,226,7502,1,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,0004.882368739
13,804,00,000050,1,1,1,01,2,1,1,07,03,5, , , , , , , ,5,1,02,1,3,13,01,2,2,2,2,226,7502,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0004.811472275
13,804,00,000051,1,1,1,01,6,1,1,07,03,5, , , , , , , ,5,1,02,1,3,13,01,2,2,2,2,226,7502,1,2,2,2,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,0004.811472275
13,804,00,000052,1,2,1,01,1,1,1,10,05,1,1, , , , , , , ,5,02,1,3,13,01,2,2,2,2,226,7502,1,2,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0004.882368739
13,804,00,000053,1,2,1,01,1,1,1,10,05,1,1, , , , , , , ,5,02,1,3,13,01,2,2,2,2,226,7502,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0004.882368739
13,804,00,000054,1,2,1,01,2,1,1,10,04,1,1, , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7502,1,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0004.882368739
13,804,00,000055,1,2,1,01,1,1,1,10,03,1,2, , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7502,1,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0004.882368739
