REG,PRV,MUN,HSN,B1,B2,B3,B4,B5,B6,B7,B8,D1,H1,H2,H3A,H3B,H3C,H3D,H3E,H3F,H4,H5,H6,H7,H8,H9,H10,H11A,H11B,H11C,H11D,H13,H14_PRVMUN,H14_RECODE,H15A,H15B,H15C,H15D,H15E,H15F,H15G,H15H,H15I,H15J,H15K,H15L,H15M,H15N,H15O,H15P,H15Q,H15R,H15S,H16A,H16B,H16C,H16D,H17A,H17B,H17C,H17D,H17E,H17F,H17G,H17H,HHWGT
13,811,00,000038,1,3,1,01,6,1,1,03,04,5, , , , , , , ,7,1,02,1,3,13,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,0004.835841670
13,811,00,000039,1,3,1,02,3,2,1,10,02,6, , , , , , , , ,1,02,1,3,01,01,2,2,2,2,226,7605,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0004.495736003
13,811,00,000040,1,3,1,02,3,2,1,10,02,1,1, , , , , , , ,1,02,1,2,02,02,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,0005.218062983
13,811,00,000041,1,3,4,02,3,2,1,10,10,6, , , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.495736003
13,811,00,000042,1,3,4,02,3,2,1,10,02,5, , , , , , , ,5,1,02,1,3,13,02,2,2,2,2,226,7605,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000043,1,3,4,02,3,2,1,10,02,1,1, , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0005.218062983
13,811,00,000044,1,3,4,02,3,2,1,10,02,5, , , , , , , ,4,1,02,1,3,01,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0004.835841670
13,811,00,000045,1,2,4,02,3,2,1,10,02,6, , , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.495736003
13,811,00,000046,1,2,4,02,3,2,1,10,02,1,1, , , , , , , ,1,02,1,3,01,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0005.218062983
13,811,00,000047,1,2,4,02,3,2,1,10,02,5, , , , , , , ,5,1,02,1,1,02,02,2,2,2,2,226,7605,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0004.835841670
13,811,00,000048,1,1,1,01,2,1,1,07,05,5, , , , , , , ,6,1,02,1,3,13,13,2,2,2,2,226,7605,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0004.835841670
13,811,00,000049,1,1,1,01,2,1,1,07,05,5, , , , , , , ,7,1,02,1,2,13,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000050,1,1,1,01,2,1,1,07,05,5, , , , , , , ,7,1,02,1,3,13,02,2,2,2,2,226,7605,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,0004.835841670
13,811,00,000051,1,1,1,01,2,1,1,08,03,5, , , , , , , ,7,1,02,1,1,13,01,2,2,2,2,226,7605,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,0004.835841670
13,811,00,000052,1,3,1,01,2,1,1,08,03,5, , , , , , , ,6,2,02,1,3,13,01,2,2,2,2,226,7605,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,0004.835841670
13,811,00,000053,1,3,1,01,2,1,1,08,03,5, , , , , , , ,6,1,02,1,3,13,13,2,2,2,2,226,7605,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0004.835841670
13,811,00,000054,1,3,1,01,2,1,1,08,04,5, , , , , , , ,6,1,02,1,3,13,01,2,2,2,2,226,7605,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,0004.835841670
13,811,00,000055,1,3,1,01,1,1,1,08,03,5, , , , , , , ,5,1,02,1,3,13,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000056,3,2,1,01,2,1,1,10,02,5, , , , , , , ,5,1,02,1,1,13,01,2,2,2,2,241,7605,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000057,3,2,1,01,2,1,1,10,02,5, , , , , , , ,7,1,02,1,3,13,01,2,2,2,2,241,7605,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000058,3,2,1,01,1,1,1,10,01,5, , , , , , , ,8,1,02,1,3,13,13,2,2,2,2,226,7605,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,0004.835841670
13,811,00,000059,3,2,1,01,1,1,1,10,04,5, , , , , , , ,5,1,02,1,3,13,13,2,2,2,2,226,7605,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000060,3,2,1,01,2,1,1,10,04,5, , , , , , , ,8,1,02,1,3,13,01,2,2,2,2,226,7605,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000061,1,1,1,01,1,1,1,07,04,5, , , , , , , ,6,1,02,1,3,13,13,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000062,1,1,1,01,1,1,1,07,04,5, , , , , , , ,6,1,02,1,3,13,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000063,3,2,1,01,2,1,1,10,04,5, , , , , , , ,9,1,02,1,3,11,01,2,2,2,2,226,7605,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0004.835841670
13,811,00,000064,3,2,1,01,2,1,1,10,04,5, , , , , , , ,5,1,02,1,3,13,01,2,2,2,2,226,7605,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,0004.835841670
13,811,00,000065,3,2,1,01,2,1,1,10,04,5, , , , , , , ,5,1,02,1,1,13,01,2,2,2,2,246,7605,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,0004.835841670
13,811,00,000066,3,2,1,01,2,1,1,10,04,5, , , , , , , ,5,1,01,1,3,13,01,2,2,2,2,226,7605,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000067,3,2,1,01,2,1,1,10,04,5, , , , , , , ,5,1,01,1,3,13,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000068,3,2,1,01,2,1,1,10,04,6, , , , , , , , ,1,02,1,2,13,13,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.495736003
13,811,00,000069,3,2,1,01,2,1,1,10,04,5, , , , , , , ,5,1,02,1,3,13,01,2,2,2,2,226,7605,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000070,3,2,1,01,2,1,1,10,04,6, , , , , , , , ,1,02,1,7,13,13,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.495736003
13,811,00,000071,3,2,1,01,2,1,1,10,04,5, , , , , , , ,5,1,02,1,2,13,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000072,3,2,1,01,2,1,1,10,04,5, , , , , , , ,5,1,02,1,3,13,01,2,2,2,2,064,7605,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000073,3,1,2,01,2,1,1,08,02,6, , , , , , , , ,1,02,1,2,13,13,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.495736003
13,811,00,000074,3,1,2,01,2,1,1,08,02,6, , , , , , , , ,2,02,1,2,13,13,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.495736003
13,811,00,000075,3,1,2,01,2,1,1,08,02,6, , , , , , , , ,1,02,1,2,13,13,2,2,2,2,226,7504,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0004.495736003
13,811,00,000076,3,1,2,01,2,1,1,08,02,6, , , , , , , , ,1,02,1,3,01,01,2,2,2,2,226,7605,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0004.495736003
13,811,00,000077,3,1,2,01,2,1,1,08,02,6, , , , , , , , ,1,02,1,3,01,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.495736003
13,811,00,000078,1,1,1,01,2,1,1,10,04,5, , , , , , , ,5,1,02,1,3,13,13,2,2,2,2,226,7605,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0004.835841670
13,811,00,000079,1,1,1,01,2,1,1,10,02,5, , , , , , , ,5,1,02,1,3,13,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0004.835841670
13,811,00,000080,1,1,1,01,2,1,1,10,04,5, , , , , , , ,5,1,02,1,3,13,13,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000081,1,1,1,01,2,1,1,10,03,5, , , , , , , ,5,1,02,1,3,13,13,2,2,2,2,226,7605,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0004.835841670
13,811,00,000082,1,1,1,01,2,1,1,10,03,5, , , , , , , ,5,1,02,1,3,13,01,2,2,2,2,226,7605,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000083,4,6,2,01,1,1,1,03,05,1,4,2,1,2,2,2,2, ,1,02,1,1,13,13,1,2,2,2,226,7605,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,0005.218062983
13,811,00,000084,4,6,2,01,1,1,1,03,05,5, , , , , , , ,8,1,01,1,1,13,13,2,2,2,2,226,7605,1,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000085,4,6,2,01,1,1,1,03,05,5, , , , , , , ,8,1,02,1,1,13,13,2,2,2,2,226,7605,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000086,4,6,2,01,1,1,1,03,05,5, , , , , , , ,8,1,02,1,1,13,13,2,2,2,2,226,7605,1,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000087,4,6,2,01,1,1,1,03,05,5, , , , , , , ,7,1,02,1,1,13,13,2,2,2,2,226,7605,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,0004.835841670
13,811,00,000088,4,6,2,01,8,9,1,08,99,9, , , , , , , , ,1,13,1,3,14,01,9,9,9,9,999,9999,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0065.472222222
13,811,00,000089,4,6,2,01,8,9,1,08,99,9, , , , , , , , ,1,13,1,3,14,01,9,9,9,9,999,9999,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0065.472222222
13,811,00,000090,4,6,2,01,8,9,1,08,99,9, , , , , , , , ,1,13,1,3,14,01,9,9,9,9,999,9999,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0065.472222222
13,811,00,000091,4,6,2,01,8,9,1,08,99,9, , , , , , , , ,1,13,1,3,14,01,9,9,9,9,999,9999,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0065.472222222
13,811,00,000092,4,6,2,01,8,9,1,08,99,9, , , , , , , , ,1,13,1,3,14,01,9,9,9,9,999,9999,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0065.472222222
