REG,PRV,MUN,HSN,B1,B2,B3,B4,B5,B6,B7,B8,D1,H1,H2,H3A,H3B,H3C,H3D,H3E,H3F,H4,H5,H6,H7,H8,H9,H10,H11A,H11B,H11C,H11D,H13,H14_PRVMUN,H14_RECODE,H15A,H15B,H15C,H15D,H15E,H15F,H15G,H15H,H15I,H15J,H15K,H15L,H15M,H15N,H15O,H15P,H15Q,H15R,H15S,H16A,H16B,H16C,H16D,H17A,H17B,H17C,H17D,H17E,H17F,H17G,H17H,HHWGT
13,805,00,000034,1,2,1,01,1,1,1,10,05,5, , , , , , , ,2,1,02,1,3,13,01,2,2,2,2,226,7401,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000035,1,2,1,01,1,1,1,10,05,5, , , , , , , ,4,1,02,1,3,14,01,2,2,2,2,226,7401,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0005.267818864
13,805,00,000036,1,1,1,01,2,1,2,10,02,1,1, , , , , , , ,1,02,1,3,01,01,2,2,2,2,226,9999,9,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.294732815
13,805,00,000037,1,2,1,03,6,1,1,11,06,5, , , , , , , ,8,1,01,1,3,13,02,2,2,2,2,226,3799,3,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.267818864
13,805,00,000038,1,2,1,01,2,1,1,10,03,5, , , , , , , ,6,1,02,1,3,13,01,1,2,2,2,104,7401,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.267818864
13,805,00,000039,1,2,1,01,2,1,1,10,01,5, , , , , , , ,5,1,03,1,2,01,01,2,2,2,2,226,7401,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.267818864
13,805,00,000040,1,2,1,03,5,1,1,10,06,3,1, , , , , , , ,1,01,1,3,01,01,2,2,2,2,226,7401,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
13,805,00,000041,1,2,1,03,6,1,1,10,02,5, , , , , , , ,2,1,01,1,2,01,01,2,2,2,2,226,7401,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.267818864
13,805,00,000042,1,2,1,03,1,1,1,10,04,6, , , , , , , , ,1,02,1,3,13,01,2,2,2,2,226,7401,1,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,0004.901982379
13,805,00,000043,1,3,1,03,3,2,1,10,04,3,3, , , , , , , ,4,03,1,2,13,01,2,2,2,2,226,7401,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,0005.748376623
13,805,00,000044,1,3,1,03,3,1,1,10,04,3,3, , , , , , , ,4,03,1,3,13,01,2,2,2,2,226,7401,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,0005.748376623
13,805,00,000045,1,2,1,03,1,1,1,10,04,5, , , , , , , ,5,1,02,1,2,02,02,1,2,2,2,226,7401,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,0005.267818864
13,805,00,000046,1,3,1,01,1,1,1,10,06,3,4,1,2,2,2,2,2, ,6,01,1,3,14,01,2,2,2,2,226,7401,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0005.748376623
13,805,00,000047,1,3,1,01,1,1,1,10,06,3,4,1,2,2,2,2,2, ,6,01,1,2,14,01,2,2,2,2,226,7401,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,0005.748376623
13,805,00,000048,1,3,1,01,5,1,1,08,05,3,4,1,2,2,2,2,2, ,1,01,1,3,01,01,1,2,2,2,226,7401,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
13,805,00,000049,1,3,1,03,6,1,1,06,04,3,1, , , , , , , ,1,01,1,3,13,01,2,2,2,2,226,5802,3,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,0005.748376623
13,805,00,000050,1,3,1,03,2,1,1,03,02,3,1, , , , , , , ,1,01,1,4,01,01,2,2,2,2,226,7401,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
13,805,00,000051,1,3,1,01,5,1,1,03,06,3,1, , , , , , , ,1,01,1,3,14,01,2,2,2,2,226,7401,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0005.748376623
